id,age,job,marital,education,balance,loan,contact,month,campaign,deposit
cus_24181,35,admin.,single,secondary,943,no,telephone,nov,1,no
cus_24182,30,technician,single,secondary,816,no,other,nov,1,yes
cus_24183,32,management,married,tertiary,937,no,other,nov,1,no
cus_24184,44,entrepreneur,married,tertiary,1631,no,cellular,nov,1,no
cus_24185,57,blue-collar,married,secondary,5270,no,telephone,nov,1,no
cus_24186,51,management,divorced,tertiary,119,no,cellular,nov,1,no
cus_24187,51,technician,married,secondary,58,no,cellular,nov,1,no
cus_24188,58,technician,married,secondary,-942,no,cellular,nov,1,no
cus_24189,44,management,married,tertiary,6203,yes,cellular,nov,1,no
cus_24190,54,admin.,married,secondary,4028,no,cellular,nov,1,no
cus_24191,57,admin.,married,secondary,0,no,telephone,nov,1,no
cus_24192,53,technician,married,secondary,910,no,cellular,nov,1,no
cus_24193,35,technician,married,secondary,1577,yes,cellular,nov,1,no
cus_24194,41,management,married,tertiary,7028,no,cellular,nov,1,no
cus_24195,50,entrepreneur,married,secondary,665,no,telephone,nov,1,no
cus_24196,37,technician,married,secondary,421,yes,cellular,nov,1,no
cus_24197,46,admin.,married,secondary,1252,yes,cellular,nov,1,no
cus_24198,34,technician,single,secondary,105,no,cellular,nov,1,no
cus_24199,37,self-employed,married,secondary,8230,no,cellular,nov,1,no
cus_24200,35,management,married,tertiary,94,no,other,nov,1,no
cus_24201,49,blue-collar,divorced,primary,514,no,cellular,nov,1,no
cus_24202,42,management,married,secondary,71,no,cellular,nov,1,no
cus_24203,49,management,married,tertiary,1533,no,cellular,nov,1,no
cus_24204,40,services,divorced,unknown,5847,no,telephone,nov,1,no
cus_24205,42,self-employed,married,tertiary,4960,no,cellular,nov,1,no
cus_24206,49,retired,married,secondary,8648,no,cellular,nov,1,no
cus_24207,47,housemaid,married,tertiary,228,no,cellular,nov,1,no
cus_24208,40,management,single,secondary,1623,no,cellular,nov,1,no
cus_24209,36,technician,divorced,secondary,3296,no,cellular,nov,1,no
cus_24210,47,technician,married,tertiary,0,no,cellular,nov,1,no
cus_24211,43,technician,divorced,secondary,1648,no,cellular,nov,1,no
cus_24212,56,management,married,tertiary,6798,no,cellular,nov,1,no
cus_24213,55,management,married,tertiary,1402,no,cellular,nov,1,no
cus_24214,54,blue-collar,married,primary,69,no,cellular,nov,1,no
cus_24215,33,services,single,secondary,200,no,cellular,nov,1,no
cus_24216,56,management,married,tertiary,5282,no,cellular,nov,1,no
cus_24217,52,management,married,primary,0,yes,cellular,nov,1,no
cus_24218,45,self-employed,married,tertiary,582,no,cellular,nov,1,no
cus_24219,51,technician,married,secondary,195,no,cellular,nov,1,no
cus_24220,57,management,married,secondary,7162,no,cellular,nov,1,no
cus_24221,57,management,married,tertiary,1636,no,cellular,nov,1,no
cus_24222,58,retired,married,secondary,425,yes,cellular,nov,1,no
cus_24223,55,entrepreneur,married,primary,199,no,cellular,nov,1,no
cus_24224,45,management,married,tertiary,1323,no,cellular,nov,1,no
cus_24225,48,management,married,tertiary,3419,no,cellular,nov,1,no
cus_24226,55,retired,married,secondary,103,yes,cellular,nov,1,no
cus_24227,47,management,married,tertiary,1028,yes,cellular,nov,1,no
cus_24228,48,management,divorced,secondary,17,no,cellular,nov,1,no
cus_24229,39,admin.,married,secondary,2598,no,cellular,nov,1,no
cus_24230,47,blue-collar,married,secondary,1484,no,cellular,nov,1,no
cus_24231,40,self-employed,single,tertiary,1693,no,cellular,nov,1,no
cus_24232,37,management,single,tertiary,411,yes,cellular,nov,1,no
cus_24233,50,management,married,tertiary,4278,no,cellular,nov,1,no
cus_24234,38,management,married,tertiary,494,no,cellular,nov,1,no
cus_24235,59,admin.,married,secondary,231,yes,cellular,nov,1,no
cus_24236,54,technician,single,secondary,198,yes,cellular,nov,1,no
cus_24237,32,management,married,tertiary,2516,no,cellular,nov,1,no
cus_24238,52,management,married,tertiary,1701,yes,cellular,nov,1,no
cus_24239,48,admin.,divorced,secondary,295,no,cellular,nov,1,no
cus_24240,52,admin.,married,secondary,1274,no,cellular,nov,1,no
cus_24241,57,admin.,divorced,secondary,1878,no,cellular,nov,1,no
cus_24242,43,services,married,secondary,3305,no,cellular,nov,1,no
cus_24243,45,technician,married,secondary,1,no,cellular,nov,1,no
cus_24244,30,management,single,secondary,2785,yes,cellular,nov,1,no
cus_24245,46,management,married,primary,-292,no,telephone,nov,1,no
cus_24246,40,management,married,tertiary,8969,no,cellular,nov,1,no
cus_24247,52,management,married,tertiary,2901,no,cellular,nov,2,no
cus_24248,53,technician,married,secondary,65,no,cellular,nov,1,no
cus_24249,49,services,married,secondary,1114,no,cellular,nov,1,no
cus_24250,45,technician,married,secondary,1477,no,cellular,nov,1,no
cus_24251,54,technician,married,secondary,465,yes,cellular,nov,1,no
cus_24252,49,services,married,secondary,0,no,telephone,nov,1,no
cus_24253,39,admin.,married,secondary,401,no,cellular,nov,1,no
cus_24254,39,blue-collar,married,primary,3324,no,cellular,nov,1,no
cus_24255,54,blue-collar,married,primary,2440,yes,cellular,nov,1,no
cus_24256,57,technician,married,tertiary,0,yes,cellular,nov,1,no
cus_24257,37,management,married,tertiary,0,no,cellular,nov,1,no
cus_24258,42,housemaid,married,secondary,477,yes,cellular,nov,2,no
cus_24259,39,entrepreneur,married,tertiary,1654,no,cellular,nov,1,no
cus_24260,57,housemaid,married,secondary,0,no,cellular,nov,1,no
cus_24261,48,technician,married,primary,4656,no,cellular,nov,1,no
cus_24262,46,management,married,tertiary,191,no,cellular,nov,1,no
cus_24263,39,blue-collar,married,primary,108,no,cellular,nov,1,no
cus_24264,49,management,married,tertiary,64,no,cellular,nov,1,no
cus_24265,58,admin.,married,unknown,0,no,cellular,nov,1,no
cus_24266,43,technician,married,secondary,1865,no,cellular,nov,1,no
cus_24267,48,technician,married,secondary,17,yes,cellular,nov,1,no
cus_24268,44,management,married,tertiary,1034,no,cellular,nov,1,no
cus_24269,49,technician,divorced,secondary,7,yes,cellular,nov,1,no
cus_24270,37,management,married,secondary,5447,yes,cellular,nov,1,yes
cus_24271,44,technician,divorced,secondary,275,no,cellular,nov,1,yes
cus_24272,40,technician,married,secondary,17,no,telephone,nov,1,no
cus_24273,43,management,married,tertiary,0,no,cellular,nov,1,no
cus_24274,57,blue-collar,married,secondary,1540,no,cellular,nov,1,yes
cus_24275,34,blue-collar,married,secondary,751,yes,cellular,nov,1,yes
cus_24276,31,entrepreneur,single,tertiary,1454,no,cellular,nov,1,no
cus_24277,58,management,married,tertiary,2764,no,cellular,nov,1,no
cus_24278,30,management,married,tertiary,5381,no,cellular,nov,1,no
cus_24279,50,entrepreneur,married,secondary,0,yes,cellular,nov,1,no
cus_24280,57,retired,married,secondary,1749,no,cellular,nov,2,no
cus_24281,40,admin.,married,secondary,0,yes,cellular,nov,1,no
cus_24282,39,management,married,secondary,313,no,cellular,nov,1,no
cus_24283,33,admin.,married,secondary,0,no,cellular,nov,1,no
cus_24284,41,management,married,tertiary,1272,no,cellular,nov,1,no
cus_24285,38,management,married,tertiary,1875,no,cellular,nov,1,no
cus_24286,46,admin.,divorced,secondary,-60,no,cellular,nov,1,no
cus_24287,59,technician,single,secondary,6284,no,cellular,nov,1,no
cus_24288,44,admin.,divorced,secondary,0,no,cellular,nov,1,no
cus_24289,57,technician,married,secondary,1469,no,cellular,nov,1,no
cus_24290,49,entrepreneur,married,secondary,2655,no,cellular,nov,1,no
cus_24291,57,admin.,married,primary,1694,no,telephone,nov,1,no
cus_24292,51,technician,married,tertiary,0,no,telephone,nov,1,no
cus_24293,58,entrepreneur,married,secondary,318,no,cellular,nov,1,no
cus_24294,48,blue-collar,married,primary,0,yes,cellular,nov,1,no
cus_24295,35,technician,divorced,tertiary,1718,yes,cellular,nov,1,no
cus_24296,49,services,married,secondary,1084,no,telephone,nov,1,no
cus_24297,54,management,married,secondary,5249,no,cellular,nov,1,no
cus_24298,55,management,married,secondary,2410,no,cellular,nov,1,no
cus_24299,50,management,married,secondary,633,yes,telephone,nov,1,no
cus_24300,42,technician,single,tertiary,35,yes,cellular,nov,1,no
cus_24301,38,entrepreneur,married,secondary,0,yes,cellular,nov,1,no
cus_24302,37,technician,married,tertiary,0,no,cellular,nov,1,no
cus_24303,49,management,married,tertiary,17432,no,cellular,nov,1,no
cus_24304,47,blue-collar,married,secondary,4403,yes,other,nov,1,no
cus_24305,46,blue-collar,married,secondary,0,no,cellular,nov,1,no
cus_24306,52,management,married,tertiary,2063,no,cellular,nov,1,no
cus_24307,42,technician,married,secondary,69,yes,cellular,nov,1,no
cus_24308,33,technician,married,tertiary,326,no,cellular,nov,1,no
cus_24309,47,blue-collar,married,secondary,410,yes,cellular,nov,1,no
cus_24310,51,admin.,married,secondary,113,no,cellular,nov,1,no
cus_24311,56,retired,married,secondary,2749,yes,cellular,nov,1,no
cus_24312,51,entrepreneur,married,tertiary,209,no,cellular,nov,1,no
cus_24313,55,management,married,tertiary,926,no,cellular,nov,1,no
cus_24314,40,services,single,secondary,856,no,telephone,nov,1,no
cus_24315,50,technician,single,secondary,246,no,cellular,nov,1,no
cus_24316,48,technician,married,secondary,32,yes,cellular,nov,2,no
cus_24317,54,blue-collar,married,primary,209,yes,other,nov,1,no
cus_24318,41,entrepreneur,divorced,tertiary,0,no,cellular,nov,1,no
cus_24319,42,technician,married,secondary,4466,no,cellular,nov,2,no
cus_24320,54,blue-collar,married,secondary,0,no,telephone,nov,1,no
cus_24321,58,management,married,tertiary,7387,no,telephone,nov,1,no
cus_24322,50,entrepreneur,married,tertiary,5420,no,cellular,nov,1,no
cus_24323,45,technician,married,secondary,1415,no,cellular,nov,1,no
cus_24324,46,technician,single,tertiary,1448,no,cellular,nov,1,no
cus_24325,49,admin.,married,secondary,272,yes,cellular,nov,1,no
cus_24326,40,services,divorced,secondary,5766,yes,cellular,nov,2,no
cus_24327,30,management,married,tertiary,101,no,cellular,nov,1,no
cus_24328,50,management,married,tertiary,4,yes,telephone,nov,3,no
cus_24329,58,management,divorced,tertiary,0,no,cellular,nov,1,no
cus_24330,39,management,married,tertiary,500,no,cellular,nov,1,no
cus_24331,36,management,married,tertiary,5057,no,cellular,nov,1,no
cus_24332,34,student,single,unknown,5827,no,cellular,nov,2,no
cus_24333,41,management,single,tertiary,3013,no,cellular,nov,1,no
cus_24334,59,admin.,married,unknown,283,yes,other,nov,1,no
cus_24335,52,services,married,tertiary,3094,no,cellular,nov,1,no
cus_24336,40,management,married,tertiary,5010,no,cellular,nov,1,no
cus_24337,58,admin.,married,secondary,4962,yes,cellular,nov,1,no
cus_24338,54,admin.,divorced,secondary,7089,no,telephone,nov,1,no
cus_24339,46,blue-collar,married,secondary,2348,no,cellular,nov,1,no
cus_24340,50,management,married,tertiary,2479,no,cellular,nov,1,no
cus_24341,54,admin.,married,secondary,865,no,cellular,nov,1,no
cus_24342,56,retired,married,secondary,450,no,telephone,nov,1,no
cus_24343,34,housemaid,married,tertiary,1265,no,cellular,nov,1,no
cus_24344,57,admin.,single,secondary,738,no,cellular,nov,1,no
cus_24345,54,admin.,married,secondary,191,yes,telephone,nov,1,no
cus_24346,48,management,single,tertiary,8106,no,other,nov,1,no
cus_24347,45,technician,divorced,secondary,30,yes,cellular,nov,1,no
cus_24348,51,services,divorced,secondary,518,no,telephone,nov,1,no
cus_24349,56,management,married,primary,-155,no,cellular,nov,1,no
cus_24350,59,management,married,tertiary,0,no,cellular,nov,2,no
cus_24351,49,admin.,married,secondary,12226,no,cellular,nov,2,no
cus_24352,52,admin.,divorced,secondary,48,yes,cellular,nov,1,no
cus_24353,53,services,married,secondary,1364,no,cellular,nov,1,no
cus_24354,42,self-employed,married,secondary,5564,no,cellular,nov,2,no
cus_24355,53,management,single,tertiary,720,no,other,nov,1,no
cus_24356,54,management,married,tertiary,14107,no,cellular,nov,1,no
cus_24357,56,management,divorced,tertiary,2126,no,cellular,nov,1,no
cus_24358,46,management,single,tertiary,46,yes,cellular,nov,1,no
cus_24359,52,retired,married,secondary,5423,yes,cellular,nov,1,no
cus_24360,41,unemployed,divorced,tertiary,-198,no,cellular,nov,1,no
cus_24361,40,technician,divorced,tertiary,1871,no,cellular,nov,1,no
cus_24362,51,blue-collar,married,secondary,-355,yes,cellular,nov,2,no
cus_24363,47,management,married,tertiary,3505,no,cellular,nov,2,yes
cus_24364,58,retired,married,secondary,8332,no,other,nov,2,no
cus_24365,50,admin.,married,secondary,1575,no,cellular,nov,1,no
cus_24366,56,technician,divorced,secondary,689,no,cellular,nov,1,no
cus_24367,58,management,married,tertiary,-565,yes,cellular,nov,2,no
cus_24368,49,management,divorced,tertiary,2370,yes,other,nov,1,no
cus_24369,42,management,single,tertiary,328,yes,cellular,nov,1,no
cus_24370,52,management,married,tertiary,2578,no,cellular,nov,1,no
cus_24371,53,admin.,married,secondary,1661,yes,cellular,nov,1,no
cus_24372,49,management,married,tertiary,6493,no,telephone,nov,1,no
cus_24373,57,housemaid,married,tertiary,3760,no,cellular,nov,1,no
cus_24374,43,technician,single,secondary,463,no,cellular,nov,2,no
cus_24375,59,retired,married,tertiary,135,no,other,nov,1,no
cus_24376,45,management,married,tertiary,77,no,cellular,nov,1,no
cus_24377,52,blue-collar,married,secondary,0,no,cellular,nov,1,no
cus_24378,50,unemployed,single,secondary,2668,no,telephone,nov,1,no
cus_24379,52,technician,single,secondary,1262,yes,cellular,nov,1,no
cus_24380,45,housemaid,married,secondary,20187,no,cellular,nov,1,no
cus_24381,51,services,divorced,secondary,135,yes,cellular,nov,1,no
cus_24382,51,services,married,secondary,1191,yes,cellular,nov,1,no
cus_24383,36,self-employed,married,tertiary,7343,no,cellular,nov,1,no
cus_24384,58,management,divorced,tertiary,315,no,cellular,nov,2,no
cus_24385,58,management,divorced,tertiary,1573,yes,cellular,nov,1,no
cus_24386,31,admin.,single,tertiary,0,no,cellular,nov,1,no
cus_24387,31,admin.,married,tertiary,1144,yes,cellular,nov,1,no
cus_24388,33,management,married,tertiary,685,no,other,nov,1,no
cus_24389,34,management,single,tertiary,621,no,cellular,nov,1,no
cus_24390,53,technician,divorced,tertiary,2228,no,cellular,nov,1,yes
cus_24391,48,blue-collar,married,secondary,1039,no,cellular,nov,1,no
cus_24392,42,management,divorced,tertiary,0,no,cellular,nov,1,no
cus_24393,51,technician,married,secondary,0,no,cellular,nov,1,no
cus_24394,46,management,married,secondary,1306,no,telephone,nov,1,no
cus_24395,34,admin.,single,secondary,0,no,cellular,nov,1,no
cus_24396,45,technician,single,secondary,819,yes,cellular,nov,1,no
cus_24397,47,blue-collar,married,secondary,33,no,telephone,nov,1,no
cus_24398,31,management,married,tertiary,898,no,cellular,nov,1,no
cus_24399,47,management,married,tertiary,2919,no,cellular,nov,1,no
cus_24400,35,management,married,tertiary,1108,no,cellular,nov,1,no
cus_24401,39,management,single,primary,0,yes,cellular,nov,1,no
cus_24402,32,admin.,single,secondary,4344,no,cellular,nov,2,no
cus_24403,40,technician,married,secondary,1952,no,cellular,nov,1,no
cus_24404,56,management,married,tertiary,2551,no,cellular,nov,2,no
cus_24405,54,technician,married,secondary,472,yes,other,nov,2,no
cus_24406,45,technician,single,secondary,1171,no,cellular,nov,1,no
cus_24407,59,retired,divorced,secondary,514,no,cellular,nov,1,no
cus_24408,30,management,single,tertiary,1435,no,cellular,nov,3,no
cus_24409,41,technician,divorced,secondary,0,no,cellular,nov,2,no
cus_24410,45,admin.,single,secondary,597,yes,telephone,nov,1,no
cus_24411,59,management,married,primary,252,yes,cellular,nov,1,no
cus_24412,40,technician,married,secondary,0,no,cellular,nov,2,no
cus_24413,45,management,divorced,tertiary,6572,no,cellular,nov,2,no
cus_24414,46,management,divorced,secondary,10,no,cellular,nov,1,no
cus_24415,45,management,married,secondary,4425,no,other,nov,1,no
cus_24416,43,technician,divorced,secondary,-36,no,cellular,nov,1,no
cus_24417,30,management,single,secondary,18,no,cellular,nov,1,no
cus_24418,46,technician,married,secondary,0,no,cellular,nov,1,no
cus_24419,57,admin.,married,secondary,92,yes,cellular,nov,3,no
cus_24420,55,retired,married,secondary,4230,yes,cellular,nov,3,no
cus_24421,43,technician,married,secondary,0,yes,cellular,nov,2,no
cus_24422,55,entrepreneur,divorced,tertiary,1730,no,cellular,nov,2,no
cus_24423,48,technician,married,secondary,295,yes,cellular,nov,2,no
cus_24424,42,unemployed,married,secondary,4544,no,cellular,nov,2,no
cus_24425,49,services,married,secondary,202,no,cellular,nov,2,yes
cus_24426,49,entrepreneur,married,tertiary,313,no,cellular,nov,2,no
cus_24427,46,management,married,tertiary,716,yes,cellular,nov,1,no
cus_24428,43,entrepreneur,married,tertiary,0,no,cellular,nov,1,no
cus_24429,39,blue-collar,single,primary,419,no,cellular,nov,1,no
cus_24430,37,technician,married,secondary,344,yes,cellular,nov,1,no
cus_24431,40,management,single,tertiary,0,yes,cellular,nov,1,no
cus_24432,37,entrepreneur,single,tertiary,1467,yes,cellular,nov,1,no
cus_24433,38,entrepreneur,married,tertiary,0,no,cellular,nov,1,no
cus_24434,48,management,married,primary,427,no,cellular,nov,1,no
cus_24435,42,technician,married,tertiary,14282,no,cellular,nov,1,no
cus_24436,45,admin.,divorced,secondary,0,no,cellular,nov,1,no
cus_24437,58,admin.,married,secondary,3735,no,cellular,nov,2,no
cus_24438,43,admin.,married,tertiary,279,no,cellular,nov,1,no
cus_24439,56,admin.,married,secondary,1270,no,cellular,nov,2,no
cus_24440,58,retired,divorced,secondary,-370,no,cellular,nov,1,no
cus_24441,54,unemployed,single,secondary,380,no,cellular,nov,2,yes
cus_24442,35,management,married,tertiary,209,no,cellular,nov,1,no
